eventid,region,attacktype1,targtype1,natlty1,weaptype1, 
201501010004 ,10,3,1,95,6,
201501010005 ,10,3,14,95,6,
201501010006 ,10,3,1,95,6,
201501010007 ,10,3,1,95,6,
201501010008 ,10,1,2,95,6,
201501010009 ,10,2,14,95,5,
201501010020 ,10,2,15,95,5,
201501020001 ,10,3,1,95,6,
201501020002 ,10,3,14,95,6,
201501020055 ,10,3,14,95,6,
201501020056 ,10,9,4,95,13,
201501030035 ,10,1,2,95,6,
201501030038 ,10,3,1,95,6,
201501030039 ,10,1,4,95,6,
201501030054 ,10,6,14,95,13,
201501030055 ,10,6,14,95,13,
201501030056 ,10,9,14,95,13,
201501040001 ,10,3,14,95,6,
201501040002 ,10,3,19,95,6,
201501040003 ,10,1,2,95,6,
201501040004 ,10,3,14,95,6,
201501040005 ,10,3,1,95,6,
201501040006 ,10,3,1,95,6,
201501040007 ,10,3,14,95,6,
201501040008 ,10,3,14,95,6,
201501040024 ,10,6,2,95,13,
201501040025 ,10,9,4,95,13,
201501040026 ,10,2,4,95,6,
201501050001 ,10,3,14,95,6,
201501050002 ,10,3,1,95,6,
201501050003 ,10,3,4,95,6,
201501050004 ,10,3,8,95,6,
201501050011 ,10,9,4,95,13,
201501050012 ,10,5,14,95,13,
201501060016 ,10,3,14,95,6,
201501060017 ,10,3,17,95,6,
201501060018 ,10,3,14,95,6,
201501060021 ,10,3,4,95,6,
201501060022 ,10,3,4,95,6,
201501070009 ,10,3,4,95,6,
201501070010 ,10,3,14,95,6,
201501070011 ,10,3,14,95,6,
201501070012 ,10,3,14,95,6,
201501070013 ,10,3,14,95,6,
201501070014 ,10,2,4,95,5,
201501080018 ,10,3,3,95,6,
201501080019 ,10,3,14,95,6,
201501080020 ,10,1,17,95,6,
201501080021 ,10,3,15,95,6,
201501080022 ,10,3,3,95,6,
201501080023 ,10,3,3,95,6,
201501080024 ,10,3,3,95,6,
201501080025 ,10,3,3,95,6,
201501080026 ,10,3,3,95,6,
201501080027 ,10,3,3,95,6,
201501080028 ,10,3,3,95,6,
201501080030 ,10,3,1,95,6,
201501080032 ,10,3,15,95,6,
201501080033 ,10,9,17,95,13,
201501080077 ,10,2,1,95,5,
201501080078 ,10,1,4,95,5,
201501090007 ,10,3,3,95,6,
201501090008 ,10,3,1,95,6,
201501090009 ,10,3,14,95,6,
201501090010 ,10,3,1,95,6,
201501090011 ,10,2,14,95,5,
201501090093 ,10,3,14,95,6,
201501100006 ,10,3,14,95,6,
201501100082 ,10,3,14,95,6,
201501100083 ,10,3,14,95,6,
201501100085 ,10,9,4,95,13,
201501100086 ,10,3,4,95,6,
201501100087 ,10,3,4,95,6,
201501110004 ,10,3,8,95,6,
201501110005 ,10,3,2,95,6,
201501110006 ,10,1,17,95,6,
201501110007 ,10,3,14,95,6,
201501110008 ,10,3,20,95,6,
201501110009 ,10,3,9,95,6,
201501110010 ,10,3,14,95,6,
201501110011 ,10,3,14,95,6,
201501110012 ,10,9,17,95,13,
201501110013 ,10,2,3,95,5,
201501110016 ,10,6,17,95,5,
201501110053 ,10,2,14,95,5,
201501120001 ,10,3,14,95,6,
201501120002 ,10,2,2,95,5,
201501120006 ,10,3,17,95,6,
201501120007 ,10,3,19,95,6,
201501120008 ,10,3,15,95,6,
201501130001 ,10,3,14,95,6,
201501130002 ,10,6,14,95,5,
201501130004 ,10,2,3,95,5,
201501140010 ,10,3,14,95,6,
201501140011 ,10,3,14,95,6,
201501150004 ,10,3,14,95,6,
201501150006 ,10,6,15,95,13,
201501150007 ,10,3,17,95,6,
201501150008 ,10,3,14,95,6,
201501150009 ,10,1,3,95,5,
201501150071 ,10,9,21,95,13,
201501150072 ,10,9,17,95,13,
201501160002 ,10,3,1,95,6,
201501160039 ,10,3,4,95,6,
201501170002 ,10,3,14,95,6,
201501170003 ,10,3,14,95,6,
201501170004 ,10,3,1,95,6,
201501170007 ,10,6,3,95,13,
201501170008 ,10,6,3,95,13,
201501170009 ,10,6,3,95,13,
201501170010 ,10,6,3,95,13,
201501170011 ,10,6,3,95,13,
201501170012 ,10,1,2,95,5,
201501180002 ,10,3,14,95,6,
201501180010 ,10,3,20,95,6,
201501180011 ,10,3,1,95,6,
201501180012 ,10,3,3,95,6,
201501180013 ,10,3,14,95,6,
201501190001 ,10,3,14,95,6,
201501190002 ,10,3,20,95,6,
201501190003 ,10,3,4,95,6,
201501190035 ,10,3,3,95,6,
201501200011 ,10,3,19,95,6,
201501200051 ,10,3,1,95,6,
201501200052 ,10,1,2,95,6,
201501200053 ,10,3,14,95,6,
201501200054 ,10,6,14,95,13,
201501200056 ,10,9,3,95,13,
201501200057 ,10,6,14,95,13,
201501210014 ,10,3,1,95,6,
201501210015 ,10,3,2,95,6,
201501210016 ,10,9,14,95,13,
201501210017 ,10,3,1,95,6,
201501210018 ,10,3,1,95,6,
201501210021 ,10,3,15,95,6,
201501210026 ,10,9,14,95,13,
201501220034 ,10,3,3,95,6,
201501220035 ,10,3,14,95,6,
201501220036 ,10,3,14,95,6,
201501220037 ,10,3,14,95,6,
201501220038 ,10,3,14,95,6,
201501220039 ,10,1,3,95,5,
201501220041 ,10,3,4,95,6,
201501220042 ,10,3,1,95,6,
201501220043 ,10,3,1,95,6,
201501230026 ,10,3,2,95,6,
201501230028 ,10,3,14,95,6,
201501230029 ,10,3,1,95,6,
201501230033 ,10,3,14,95,6,
201501230081 ,10,3,4,95,6,
201501240024 ,10,3,4,95,6,
201501240025 ,10,3,1,95,6,
201501240027 ,10,3,14,95,6,
201501240035 ,10,3,1,95,6,
201501240036 ,10,3,1,95,6,
201501240038 ,10,3,14,95,6,
201501250048 ,10,3,14,95,6,
201501250049 ,10,3,1,95,6,
201501250050 ,10,3,1,95,6,
201501250051 ,10,9,4,95,13,
201501250055 ,10,6,14,95,13,
201501250056 ,10,6,4,95,5,
201501250057 ,10,6,4,95,5,
201501250058 ,10,6,4,95,5,
201501250060 ,10,3,1,95,6,
201501260042 ,10,3,1,95,6,
201501260046 ,10,3,14,95,6,
201501260047 ,10,3,14,95,6,
201501260048 ,10,3,17,95,6,
201501260050 ,10,6,14,95,5,
201501260051 ,10,2,6,215,5,
201501260052 ,10,6,14,95,5,
201501260053 ,10,6,14,95,5,
201501260054 ,10,6,14,95,5,
201501260055 ,10,6,14,95,5,
201501270036 ,10,3,14,95,6,
201501270037 ,10,3,20,95,6,
201501270038 ,10,3,14,95,6,
201501270039 ,10,3,14,95,6,
201501270040 ,10,9,4,95,13,
201501270045 ,10,6,14,95,13,
201501270046 ,10,7,15,95,8,
201501280044 ,10,3,3,95,6,
201501280045 ,10,3,4,95,6,
201501280049 ,10,3,9,95,6,
201501290045 ,10,3,1,95,6,
201501290047 ,10,3,17,95,6,
201501290049 ,10,3,17,95,6,
201501290051 ,10,3,14,95,6,
201501290052 ,10,3,14,95,6,
201501290053 ,10,3,4,95,6,
201501290055 ,10,3,4,95,6,
201501290056 ,10,3,4,95,6,
201501290057 ,10,3,4,95,6,
201501290058 ,10,2,4,95,5,
201501290059 ,10,3,3,95,6,
201501300049 ,10,3,3,95,6,
201501300051 ,10,3,20,95,6,
201501300053 ,10,3,14,95,6,
201501300054 ,10,3,14,95,6,
201501300055 ,10,3,15,95,6,
201501300056 ,10,3,14,95,6,
201501300058 ,10,3,14,95,6,
201501300061 ,10,3,3,95,6,
201501300066 ,10,3,14,95,6,
201501300067 ,10,3,4,95,6,
201501300068 ,10,3,4,95,6,
201501310022 ,10,3,14,95,6,
201501310023 ,10,3,4,95,6,
201501310024 ,10,3,4,95,6,
201501310025 ,10,3,1,95,6,
201501310026 ,10,6,4,95,9,
201501310027 ,10,6,4,95,13,
201501310028 ,10,5,1,95,6,
201501310029 ,10,3,14,95,6,
201501310030 ,10,9,14,95,13,
201501310031 ,10,3,1,95,6,
201501310032 ,10,6,17,95,5,
201501310036 ,10,3,14,95,6,
201501310037 ,10,3,4,95,6,
201501310038 ,10,3,14,95,6,
201501310039 ,10,6,14,95,13,
201502010015 ,10,3,4,95,6,
201502010016 ,10,3,17,95,6,
201502010019 ,10,3,1,95,6,
201502010020 ,10,3,1,95,6,
201502010026 ,10,3,20,95,6,
201502010029 ,10,3,4,95,6,
201502010123 ,10,3,17,95,6,
201502020002 ,10,3,1,95,6,
201502020003 ,10,3,1,95,6,
201502020041 ,10,3,14,95,6,
201502020042 ,10,9,14,95,13,
201502020043 ,10,9,14,95,13,
201502020089 ,10,1,4,95,6,
201502030003 ,10,3,4,95,6,
201502030004 ,10,3,14,95,6,
201502030005 ,10,3,1,95,6,
201502030006 ,10,3,17,95,6,
201502030007 ,10,3,1,95,6,
201502030050 ,10,2,17,95,5,
201502030051 ,10,2,3,95,5,
201502030100 ,10,3,14,95,6,
201502040002 ,10,3,4,95,6,
201502040034 ,10,3,20,95,6,
201502040096 ,10,9,4,95,13,
201502050023 ,10,3,14,95,6,
201502050024 ,10,3,1,95,6,
201502060003 ,10,3,17,95,6,
201502060018 ,10,3,1,95,6,
201502060019 ,10,3,14,95,6,
201502060020 ,10,3,14,95,6,
201502060021 ,10,3,1,95,6,
201502060022 ,10,3,15,95,6,
201502060023 ,10,3,3,95,6,
201502060024 ,10,3,14,95,6,
201502060025 ,10,1,4,95,5,
201502060051 ,10,9,4,95,13,
201502060090 ,10,9,14,95,13,
201502070023 ,10,3,14,95,6,
201502070024 ,10,3,1,95,6,
201502070025 ,10,3,4,95,6,
201502070026 ,10,3,19,95,6,
201502070028 ,10,3,14,95,6,
201502070065 ,10,9,2,95,13,
201502070066 ,10,9,2,95,13,
201502080024 ,10,1,2,95,6,
201502080025 ,10,3,14,95,6,
201502080026 ,10,3,14,95,6,
201502080027 ,10,1,3,95,5,
201502080028 ,10,3,17,95,6,
201502080029 ,10,3,17,95,6,
201502090001 ,10,3,4,95,6,
201502090017 ,10,3,14,95,6,
201502090018 ,10,3,14,95,6,
201502100001 ,10,3,14,95,6,
201502100002 ,10,3,14,95,6,
201502100021 ,10,3,14,95,6,
201502100022 ,10,3,17,95,6,
201502100024 ,10,3,2,95,6,
201502100025 ,10,3,1,95,6,
201502100026 ,10,3,1,95,6,
201502100027 ,10,3,4,95,6,
201502100032 ,10,9,4,95,13,
201502100076 ,10,3,14,95,6,
201502100077 ,10,3,4,95,6,
201502110001 ,10,3,4,95,6,
201502110024 ,10,3,14,95,6,
201502110025 ,10,3,14,95,6,
201502110089 ,10,3,14,95,6,
201502110090 ,10,2,14,95,5,
201502110091 ,10,3,17,95,6,
201502110092 ,10,6,2,95,13,
201502120009 ,10,3,4,95,6,
201502120010 ,10,3,14,95,6,
201502120014 ,10,3,4,95,6,
201502120015 ,10,3,1,95,6,
201502120037 ,10,3,21,95,6,
201502120038 ,10,3,8,95,6,
201502120039 ,10,3,17,95,6,
201502120091 ,10,6,4,95,5,
201502120092 ,10,3,20,95,6,
201502130019 ,10,3,14,95,6,
201502130020 ,10,6,14,95,5,
201502130022 ,10,6,14,95,9,
201502130071 ,10,1,14,95,5,
201502140068 ,10,6,3,95,13,
201502150021 ,10,3,19,95,6,
201502150024 ,10,3,1,95,6,
201502150025 ,10,3,14,95,6,
201502150026 ,10,3,14,95,6,
201502150029 ,10,3,20,95,6,
201502150030 ,10,3,20,95,6,
201502150031 ,10,3,20,95,6,
201502150032 ,10,3,20,95,6,
201502150033 ,10,3,20,95,6,
201502150034 ,10,3,20,95,6,
201502150035 ,10,3,20,95,6,
201502150045 ,10,3,2,95,6,
201502150046 ,10,3,14,95,6,
201502150114 ,10,3,4,95,6,
201502150115 ,10,3,14,95,6,
201502160015 ,10,3,14,95,6,
201502160016 ,10,3,14,95,6,
201502160017 ,10,3,14,95,6,
201502170023 ,10,3,1,95,6,
201502170028 ,10,3,17,95,6,
201502170068 ,10,6,3,95,8,
201502170116 ,10,9,14,95,13,
201502170125 ,10,9,14,95,13,
201502180001 ,10,3,4,95,6,
201502180025 ,10,3,14,95,6,
201502180036 ,10,3,17,95,6,
201502180037 ,10,3,17,95,6,
201502180038 ,10,9,17,95,13,
201502180055 ,10,2,15,95,5,
201502190020 ,10,3,14,95,6,
201502190021 ,10,3,14,95,6,
201502190022 ,10,3,4,95,6,
201502190023 ,10,3,1,95,6,
201502190024 ,10,3,4,95,6,
201502190025 ,10,3,14,95,6,
201502190026 ,10,3,1,95,6,
201502190070 ,10,3,14,95,6,
201502200024 ,10,3,4,95,6,
201502210029 ,10,3,3,95,6,
201502220018 ,10,3,1,95,6,
201502220019 ,10,3,14,95,6,
201502220020 ,10,3,4,95,6,
201502220061 ,10,9,4,95,13,
201502220062 ,10,3,20,95,6,
201502220091 ,10,3,17,95,6,
201502220092 ,10,3,14,95,6,
201502220095 ,10,6,14,95,13,
201502230020 ,10,3,17,95,6,
201502230021 ,10,3,14,95,6,
201502230022 ,10,2,17,95,5,
201502240001 ,10,3,14,95,6,
201502240052 ,10,3,2,95,6,
201502240053 ,10,3,1,95,6,
201502240054 ,10,3,3,95,6,
201502240055 ,10,3,17,95,6,
201502240057 ,10,1,2,95,6,
201502240058 ,10,3,15,95,6,
201502240060 ,10,3,14,95,6,
201502240061 ,10,3,14,95,6,
201502240098 ,10,3,14,95,6,
201502240099 ,10,3,1,95,6,
201502240100 ,10,3,3,95,6,
201502250007 ,10,3,2,95,6,
201502250008 ,10,3,14,95,6,
201502250009 ,10,3,14,95,6,
201502250010 ,10,3,14,95,6,
201502250011 ,10,3,14,95,6,
201502250013 ,10,3,14,95,6,
201502250015 ,10,3,14,95,6,
201502250019 ,10,3,1,95,6,
201502250022 ,10,2,4,95,5,
201502250023 ,10,3,14,95,6,
201502260020 ,10,3,1,95,6,
201502260021 ,10,3,1,95,6,
201502260023 ,10,3,15,95,6,
201502260047 ,10,3,20,95,6,
201502260048 ,10,3,20,95,6,
201502260049 ,10,3,4,95,6,
201502260052 ,10,3,6,95,6,
201502270022 ,10,3,3,95,6,
201502270023 ,10,3,14,95,6,
201502270024 ,10,3,14,95,6,
201502270025 ,10,3,14,95,6,
201502270026 ,10,3,1,95,6,
201502270028 ,10,3,20,95,6,
201502270030 ,10,3,19,95,6,
201502270057 ,10,3,14,95,6,
201502280034 ,10,3,14,95,6,
201502280035 ,10,3,1,95,6,
201502280036 ,10,3,4,95,6,
201502280037 ,10,3,14,95,6,
201502280040 ,10,3,14,95,6,
201502280056 ,10,3,4,95,6,
201502280057 ,10,2,4,95,6,
201502280060 ,10,3,3,95,6,
201502280061 ,10,3,14,95,6,
201502280062 ,10,3,14,95,6,
201502280066 ,10,6,3,95,5,
201503010004 ,10,3,8,95,6,
201503010124 ,10,3,14,95,6,
201503010129 ,10,9,4,95,13,
201503020001 ,10,3,19,95,6,
201503020002 ,10,3,14,95,6,
201503020003 ,10,3,17,95,6,
201503020004 ,10,3,1,95,6,
201503020005 ,10,3,1,95,6,
201503020013 ,10,3,20,95,6,
201503020015 ,10,3,20,95,6,
201503020016 ,10,3,4,95,6,
201503020033 ,10,3,20,95,6,
201503020034 ,10,3,4,95,6,
201503030008 ,10,3,1,95,6,
201503030009 ,10,9,14,95,13,
201503030010 ,10,3,20,95,6,
201503030011 ,10,3,4,95,6,
201503030038 ,10,3,4,95,6,
201503040006 ,10,3,14,95,6,
201503040007 ,10,1,2,95,6,
201503040023 ,10,1,17,95,6,
201503050002 ,10,3,14,95,6,
201503050003 ,10,3,1,95,6,
201503050004 ,10,3,4,95,6,
201503050005 ,10,3,14,95,6,
201503050006 ,10,3,1,95,6,
201503050007 ,10,3,14,95,6,
201503050031 ,10,2,4,95,5,
201503050033 ,10,7,14,95,10,
201503050067 ,10,6,3,95,13,
201503050068 ,10,6,4,95,13,
201503060003 ,10,3,1,95,6,
201503060004 ,10,3,20,95,6,
201503060005 ,10,3,1,95,6,
201503060006 ,10,3,1,95,6,
201503060008 ,10,3,14,95,6,
201503060009 ,10,3,14,95,6,
201503070001 ,10,3,14,95,6,
201503070002 ,10,3,4,95,6,
201503070003 ,10,3,1,95,6,
201503070005 ,10,6,14,95,5,
201503070025 ,10,3,14,95,6,
201503070026 ,10,3,14,95,6,
201503070027 ,10,3,3,95,6,
201503070028 ,10,3,4,95,6,
201503070029 ,10,3,14,95,6,
201503070030 ,10,3,14,95,6,
201503070031 ,10,3,1,95,6,
201503070033 ,10,3,14,95,6,
201503070034 ,10,3,4,95,6,
201503080040 ,10,3,14,95,6,
201503080041 ,10,3,1,95,6,
201503080042 ,10,3,14,95,6,
201503080043 ,10,3,4,95,6,
201503080044 ,10,3,17,95,6,
201503080045 ,10,3,14,95,6,
201503090001 ,10,3,14,95,6,
201503090002 ,10,3,1,95,6,
201503090003 ,10,3,3,95,6,
201503090004 ,10,3,1,95,6,
201503090005 ,10,3,1,95,6,
201503100036 ,10,3,14,95,6,
201503100037 ,10,1,3,95,5,
201503110028 ,10,3,3,95,6,
201503110029 ,10,3,14,95,6,
201503110030 ,10,6,14,95,13,
201503110039 ,10,3,4,95,6,
201503110050 ,10,3,14,95,6,
201503110051 ,10,3,14,95,6,
201503110052 ,10,2,4,95,5,
201503120035 ,10,3,14,95,6,
201503120043 ,10,3,4,95,6,
201503130019 ,10,3,1,95,6,
201503130024 ,10,3,14,95,6,
201503130025 ,10,3,14,95,6,
201503130027 ,10,3,20,95,6,
201503130030 ,10,3,14,95,6,
201503130031 ,10,3,19,95,6,
201503150023 ,10,3,14,95,6,
201503150024 ,10,3,1,95,6,
201503150025 ,10,3,14,95,6,
201503150026 ,10,3,14,95,6,
201503160001 ,10,3,1,95,6,
201503160004 ,10,3,20,95,6,
201503160013 ,10,3,14,95,6,
201503170002 ,10,3,14,95,6,
201503170003 ,10,3,14,95,6,
201503170004 ,10,3,3,95,6,
201503170005 ,10,3,17,95,6,
201503170006 ,10,3,1,95,6,
201503170007 ,10,3,1,95,6,
201503170014 ,10,3,4,95,6,
201503180002 ,10,3,9,95,6,
201503180003 ,10,3,14,95,6,
201503180004 ,10,3,14,95,6,
201503180005 ,10,3,14,95,6,
201503180007 ,10,1,2,95,5,
201503180041 ,10,3,14,95,6,
201503190001 ,10,3,14,95,6,
201503190003 ,10,3,14,95,6,
201503190004 ,10,3,14,95,6,
201503190005 ,10,3,14,95,6,
201503190006 ,10,3,1,95,6,
201503190007 ,10,3,1,95,6,
201503190008 ,10,3,14,95,6,
201503190009 ,10,3,15,95,6,
201503190010 ,10,3,15,95,6,
201503190012 ,10,2,3,95,5,
201503200001 ,10,3,14,95,6,
201503200002 ,10,3,14,95,6,
201503200003 ,10,3,14,95,6,
201503200004 ,10,3,1,95,6,
201503200017 ,10,9,14,95,13,
201503210001 ,10,3,19,95,6,
201503210002 ,10,1,2,95,6,
201503210003 ,10,3,1,95,6,
201503210007 ,10,3,14,95,6,
201503210009 ,10,2,14,95,5,
201503210073 ,10,7,14,95,8,
201503220001 ,10,3,19,95,6,
201503220002 ,10,3,14,95,6,
201503220003 ,10,3,14,95,6,
201503220004 ,10,3,1,95,6,
201503220005 ,10,3,14,95,6,
201503220039 ,10,3,15,95,6,
201503220040 ,10,3,14,95,6,
201503220041 ,10,6,17,95,13,
201503230002 ,10,3,4,95,6,
201503230014 ,10,1,2,95,5,
201503230015 ,10,3,3,95,6,
201503230017 ,10,6,14,95,12,
201503230026 ,10,3,14,95,6,
201503230028 ,10,3,14,95,6,
201503230054 ,10,3,2,95,6,
201503240026 ,10,3,2,95,6,
201503240027 ,10,3,14,95,6,
201503240028 ,10,3,14,95,6,
201503240029 ,10,3,1,95,6,
201503240033 ,10,3,20,95,6,
201503240034 ,10,2,14,95,5,
201503240056 ,10,3,3,95,6,
201503240057 ,10,3,4,95,6,
201503240061 ,10,3,14,95,6,
201503240062 ,10,9,4,95,13,
201503240063 ,10,3,4,95,6,
201503250020 ,10,3,14,95,6,
201503250027 ,10,3,4,95,6,
201503260004 ,10,3,14,95,6,
201503260005 ,10,3,14,95,6,
201503260006 ,10,2,14,95,5,
201503260007 ,10,2,2,95,5,
201503260008 ,10,1,2,95,5,
201503260013 ,10,3,19,95,6,
201503270006 ,10,3,14,95,6,
201503270009 ,10,3,1,95,6,
201503270011 ,10,9,14,95,13,
201503280003 ,10,3,14,95,6,
201503280004 ,10,3,14,95,6,
201503280011 ,10,3,14,95,6,
201503280013 ,10,1,4,95,13,
201503280014 ,10,1,4,95,13,
201503290006 ,10,3,17,95,6,
201503290007 ,10,3,1,95,6,
201503300002 ,10,3,19,95,6,
201503300003 ,10,3,3,95,6,
201503300005 ,10,3,3,95,6,
201503300010 ,10,3,4,95,6,
201503300011 ,10,2,1,95,5,
201503300012 ,10,3,20,95,6,
201503300016 ,10,9,14,95,13,
201503300069 ,10,3,4,95,6,
201503300070 ,10,2,19,95,5,
201503310002 ,10,3,1,95,6,
201503310003 ,10,3,1,95,6,
201504010002 ,10,3,14,95,6,
201504010048 ,10,9,20,95,13,
201504020020 ,10,3,14,95,6,
201504020021 ,10,3,20,95,6,
201504020022 ,10,3,14,95,6,
201504020023 ,10,3,14,95,6,
201504020058 ,10,3,14,95,6,
201504020091 ,10,3,4,95,6,
201504030002 ,10,3,2,95,6,
201504030003 ,10,3,14,95,6,
201504030004 ,10,3,14,95,6,
201504030005 ,10,3,3,95,6,
201504040005 ,10,3,14,95,6,
201504040006 ,10,3,3,95,6,
201504040007 ,10,2,14,95,5,
201504040008 ,10,3,14,95,6,
201504050002 ,10,3,2,95,6,
201504050004 ,10,3,14,95,6,
201504050005 ,10,3,14,95,6,
201504050006 ,10,3,14,95,6,
201504050051 ,10,2,3,95,5,
201504050053 ,10,9,4,95,13,
201504060007 ,10,3,19,95,6,
201504060009 ,10,3,14,95,6,
201504060011 ,10,3,1,95,6,
201504060012 ,10,3,14,95,6,
201504060013 ,10,3,14,95,6,
201504070019 ,10,9,3,95,13,
201504070020 ,10,9,3,95,13,
201504070021 ,10,9,3,95,13,
201504070064 ,10,2,14,95,5,
201504090006 ,10,6,14,95,13,
201504100005 ,10,3,14,95,6,
201504100037 ,10,3,14,95,6,
201504100038 ,10,9,14,95,13,
201504100039 ,10,9,14,95,13,
201504110001 ,10,3,3,95,6,
201504110002 ,10,3,14,95,6,
201504110003 ,10,3,14,95,6,
201504110005 ,10,2,1,95,5,
201504110007 ,10,3,14,95,6,
201504110054 ,10,3,3,95,6,
201504120001 ,10,3,14,95,6,
201504120002 ,10,3,19,95,6,
201504120003 ,10,1,2,95,6,
201504120004 ,10,9,14,95,13,
201504120021 ,10,3,20,95,6,
201504120022 ,10,3,20,95,6,
201504120023 ,10,3,20,95,6,
201504120024 ,10,3,20,95,6,
201504120025 ,10,3,20,95,6,
201504120071 ,10,9,14,95,13,
201504120072 ,10,3,14,95,6,
201504120075 ,10,3,20,95,6,
201504130003 ,10,3,19,95,6,
201504130004 ,10,3,14,95,6,
201504130005 ,10,3,14,95,6,
201504130006 ,10,3,14,95,6,
201504130008 ,10,6,1,95,13,
201504130020 ,10,3,4,95,6,
201504130062 ,10,3,14,95,6,
201504140005 ,10,3,14,95,6,
201504140007 ,10,3,14,95,6,
201504140014 ,10,9,14,95,13,
201504140015 ,10,3,4,95,6,
201504140016 ,10,3,20,95,6,
201504140017 ,10,3,20,95,6,
201504140018 ,10,3,20,95,6,
201504140062 ,10,3,14,95,6,
201504140063 ,10,3,14,95,6,
201504140066 ,10,3,14,95,6,
201504140069 ,10,3,20,95,6,
201504140081 ,10,3,19,95,6,
201504150027 ,10,3,1,95,6,
201504150029 ,10,1,17,95,13,
201504150030 ,10,2,4,95,5,
201504150031 ,10,3,20,95,6,
201504150032 ,10,3,14,95,6,
201504150034 ,10,9,17,95,13,
201504150056 ,10,3,14,95,6,
201504150057 ,10,3,17,95,6,
201504150061 ,10,3,2,95,6,
201504150093 ,10,6,7,422,5,
201504160006 ,10,3,2,95,6,
201504160007 ,10,3,14,95,6,
201504160008 ,10,3,14,95,6,
201504160009 ,10,3,14,95,6,
201504160011 ,10,1,2,95,5,
201504160012 ,10,2,3,95,5,
201504160069 ,10,3,2,95,6,
201504170005 ,10,1,4,95,6,
201504170006 ,10,3,3,95,6,
201504170013 ,10,3,14,95,6,
201504170073 ,10,3,14,95,6,
201504170074 ,10,3,3,95,6,
201504170081 ,10,3,4,95,6,
201504180011 ,10,3,14,95,6,
201504180015 ,10,3,17,95,6,
201504180016 ,10,3,14,95,6,
201504180017 ,10,3,20,95,6,
201504180021 ,10,3,4,95,6,
201504180022 ,10,1,4,95,6,
201504180071 ,10,3,14,95,6,
201504180072 ,10,3,3,95,6,
201504180073 ,10,3,14,95,6,
201504190009 ,10,3,14,95,6,
201504190010 ,10,3,14,95,6,
201504190011 ,10,1,2,95,13,
201504190013 ,10,3,14,95,6,
201504190014 ,10,3,14,95,6,
201504190016 ,10,3,14,95,6,
201504200015 ,10,3,3,95,6,
201504200068 ,10,3,4,95,6,
201504200069 ,10,3,4,95,6,
201504210011 ,10,3,14,95,6,
201504210014 ,10,2,1,95,5,
201504210015 ,10,3,4,95,6,
201504210078 ,10,3,14,95,6,
201504210079 ,10,3,14,95,6,
201504210080 ,10,3,3,95,6,
201504220005 ,10,3,14,95,6,
201504220006 ,10,3,14,95,6,
201504220007 ,10,3,14,95,6,
201504220008 ,10,2,3,95,5,
201504220014 ,10,3,19,95,6,
201504230049 ,10,3,4,95,6,
201504230050 ,10,3,14,95,6,
201504240009 ,10,9,3,95,13,
201504240097 ,10,3,4,95,6,
201504250005 ,10,3,2,95,6,
201504250006 ,10,3,19,95,6,
201504250018 ,10,3,14,95,6,
201504250019 ,10,3,14,95,6,
201504250020 ,10,3,14,95,6,
201504250068 ,10,6,14,95,5,
201504260018 ,10,3,14,95,6,
201504260020 ,10,3,4,95,6,
201504260021 ,10,3,21,95,6,
201504260067 ,10,3,14,95,6,
201504260068 ,10,3,14,95,6,
201504260069 ,10,3,14,95,6,
201504260071 ,10,9,4,95,13,
201504270010 ,10,3,14,95,6,
201504270013 ,10,3,20,95,6,
201504270014 ,10,3,20,95,6,
201504270066 ,10,3,14,95,6,
201504270068 ,10,3,19,95,6,
201504270070 ,10,9,14,95,13,
201504280014 ,10,3,2,95,6,
201504280067 ,10,6,14,95,5,
201504290043 ,10,3,14,95,6,
201504290044 ,10,3,17,95,6,
201504290045 ,10,3,14,95,6,
201504300071 ,10,3,14,95,6,
201504300074 ,10,3,4,95,6,
201505010002 ,10,2,14,95,5,
201505010003 ,10,2,17,95,5,
201505020024 ,10,3,2,95,6,
201505020025 ,10,3,3,95,6,
201505020093 ,10,3,14,95,6,
201505020094 ,10,3,14,95,6,
201505020095 ,10,3,14,95,6,
201505020097 ,10,2,1,95,5,
201505030026 ,10,3,14,95,6,
201505030028 ,10,3,14,95,6,
201505040010 ,10,3,14,95,6,
201505040011 ,10,3,14,95,6,
201505040012 ,10,3,4,95,6,
201505040014 ,10,2,1,95,5,
201505040027 ,10,3,2,95,6,
201505040028 ,10,3,14,95,6,
201505040029 ,10,2,1,95,5,
201505040031 ,10,3,14,95,6,
201505050023 ,10,3,4,95,6,
201505050029 ,10,3,14,95,6,
201505050032 ,10,3,14,95,6,
201505050033 ,10,3,3,95,6,
201505050034 ,10,3,14,95,6,
201505050036 ,10,2,1,95,5,
201505050037 ,10,3,13,95,6,
201505050083 ,10,3,3,95,6,
201505050084 ,10,3,3,95,6,
201505050085 ,10,3,3,95,6,
201505050086 ,10,3,3,95,6,
201505050087 ,10,3,3,95,6,
201505050088 ,10,3,3,95,6,
201505050089 ,10,3,3,95,6,
201505050090 ,10,3,3,95,6,
201505050091 ,10,3,3,95,6,
201505050092 ,10,3,3,95,6,
201505050093 ,10,3,3,95,6,
201505050094 ,10,3,3,95,6,
201505050095 ,10,3,3,95,6,
201505050096 ,10,3,3,95,6,
201505060024 ,10,3,14,95,6,
201505060025 ,10,3,4,95,6,
201505060026 ,10,3,4,95,6,
