"","eventid","riskscore"
"26119",200909150006,10.026210212
"26120",200909150007,10
"26121",200909150009,9.50024417
"26122",200909150012,10.00024417
"26123",200909150014,10.01273886
"26124",200909150016,10.013959712
"26125",200909150017,4.526698552
"26126",200909150018,9.00024417
"26127",200909160003,9.0254777
"26128",200909160005,10.0132272
"26129",200909160007,9.51273886
"26130",200909160008,9
"26131",200909160009,10.01273886
"26132",200909160011,10.000732512
"26133",200909160012,9.514203882
"26134",200909160013,10.040414094
"26135",200909160014,14
"26136",200909160015,9.00048834
"26137",200909160016,10
"26138",200909160017,9.00024417
"26139",200909160018,9.001220852
"26140",200909160020,13
"26141",200909160021,13
"26142",200909160022,10.014203882
"26143",200909170003,10.000976682
"26144",200909170006,10.00048834
"26145",200909170010,10.001953364
"26146",200909170011,9.513112692
"26147",200909170012,9.513112692
"26148",200909170014,10
"26149",200909170015,10.002197534
"26150",200909170016,10.000732512
"26151",200909170018,9.51273886
"26152",200909170021,9.500976682
"26153",200909170022,9.51298303
"26154",200909170023,9.51273886
"26155",200909170024,9.541879116
"26156",200909170025,10
"26157",200909170026,9.5132272
"26158",200909170027,10.00048834
"26159",200909170028,12
"26160",200909180001,9
"26161",200909180004,9
"26162",200909180006,10
"26163",200909180007,4
"26164",200909180008,9.5
"26165",200909180010,9.51273886
"26166",200909180011,10.080339846
"26167",200909180013,13.000373832
"26168",200909180016,13
"26169",200909180017,10.013471372
"26170",200909180018,14.327261476
"26171",200909180019,10.01273886
"26172",200909180020,12.5
"26173",200909180021,10.09429956
"26174",200909180022,10.00048834
"26175",200909190001,10.038949072
"26176",200909190003,10
"26177",200909190004,10.001465022
"26178",200909190005,9.50048834
"26179",200909190007,10
"26180",200909200002,9.514692224
"26181",200909200007,9.782940654
"26182",200909200010,9.013715542
"26183",200909210001,10.00024417
"26184",200909210004,10.000976682
"26185",200909210005,9.1910828
"26186",200909210006,6.51273886
"26187",200909210009,6.501220852
"26188",200909210016,10.0387049
"26189",200909220003,9.02572187
"26190",200909220005,9.000976682
"26191",200909220006,12.503364486
"26192",200909220008,10
"26193",200909230001,10.01273886
"26194",200909230007,5.00048834
"26195",200909230008,10.0132272
"26196",200909230009,10.00048834
"26197",200909230012,12.026706596
"26198",200909230014,10.08917198
"26199",200909230015,9.0254777
"26200",200909230016,8.01298303
"26201",200909240002,10.116358874
"26202",200909240003,8.0132272
"26203",200909240004,10.001709194
"26204",200909240005,10
"26205",200909240011,9.51273886
"26206",200909240012,9.500976682
"26207",200909250002,9.784740762
"26208",200909250005,10
"26209",200909250006,9.05095542
"26210",200909250008,9.51273886
"26211",200909250009,9.01273886
"26212",200909260001,4.01298303
"26213",200909260003,9.01273886
"26214",200909260005,10
"26215",200909260007,10.026454382
"26216",200909260010,9.563652282
"26217",200909260011,14.098938798
"26218",200909260012,10.013471372
"26219",200909270001,9.01298303
"26220",200909270004,9.000976682
"26221",200909270006,9.013471372
"26222",200909270008,9.501465022
"26223",200909270009,10.039193242
"26224",200909270010,10.067845158
"26225",200909270011,10
"26226",200909270012,10
"26227",200909270014,9.50048834
"26228",200909280003,10.065647624
"26229",200909280005,10.0387049
"26230",200909280006,10.01298303
"26231",200909280007,10.0254777
"26232",200909280008,10
"26233",200909280013,10.077653972
"26234",200909280014,9.500732512
"26235",200909280016,9.5254777
"26236",200909280017,16.001983668
"26237",200909280019,8.0254777
"26238",200909280020,9.0254777
"26239",200909280021,8.51273886
"26240",200909280022,16.00260167
"26241",200909280023,16.001983668
"26242",200909280024,16.00222784
"26243",200909280025,8.0254777
"26244",200909280026,12.00224299
"26245",200909290001,10.00024417
"26246",200909290002,10
"26247",200909290006,10.391688246
"26248",200909290007,9.00224299
"26249",200909290009,10
"26250",200909290011,9.501220852
"26251",200909290012,10.00048834
"26252",200909290013,10.01273886
"26253",200909290014,10
"26254",200909290015,10.06393843
"26255",200909290017,9.51273886
"26256",200909290018,9.52596604
"26257",200909290019,9.513471372
"26258",200909290020,9.51298303
"26259",200909290021,8.0254777
"26260",200909290022,9.05095542
"26261",200909290023,10.0132272
"26262",200909300001,9.5254777
"26263",200909300002,12.016481316
"26264",200909300004,12.039819288
"26265",200909300005,9.02572187
"26266",200909300006,10.01298303
"26267",200909300007,10.014692224
"26268",200909300008,10
"26269",200909300010,9.013112692
"26270",200909300011,9.51298303
"26271",200909300012,5.00024417
"26272",200909300013,9.51273886
"26273",200909300014,10.02596604
"26274",200909300015,9.076806952
"26275",200909300018,12.500747664
"26276",200910010003,10.00048834
"26277",200910010004,12.000373832
"26278",200910010006,10.00048834
"26279",200910010008,12.000747664
"26280",200910010010,12.013593924
"26281",200910010013,10
"26282",200910010017,10.0132272
"26283",200910010018,9.51273886
"26284",200910010019,9.501465022
"26285",200910010020,10
"26286",200910010021,10.01298303
"26287",200910010024,9.03821656
"26288",200910020002,10
"26289",200910020003,10.001220852
"26290",200910020007,10.000732512
"26291",200910020011,10
"26292",200910020015,12.5
"26293",200910020016,12.5
"26294",200910020017,9.01273886
"26295",200910020018,9.20382166
"26296",200910020019,10
"26297",200910020020,10
"26298",200910020021,10
"26299",200910020022,10.013715542
"26300",200910020023,10.00048834
"26301",200910020024,10.000976682
"26302",200910020025,7.01273886
"26303",200910030005,10
"26304",200910030006,10.055838828
"26305",200910030007,4.000373832
"26306",200910030009,10
"26307",200910030010,10.01298303
"26308",200910030013,9.06393843
"26309",200910030014,10
"26310",200910030016,10.01273886
"26311",200910030017,5.000732512
"26312",200910030018,10.01298303
"26313",200910030019,9.51273886
"26314",200910030020,4
"26315",200910040002,9.00048834
"26316",200910040004,4
"26317",200910040006,10
"26318",200910040007,9.128853562
"26319",200910040010,9.5
"26320",200910040012,10.002441704
"26321",200910040013,9.01273886
"26322",200910040014,10.001220852
"26323",200910040015,9.577165632
"26324",200910040016,10.00024417
"26325",200910050003,10.05144376
"26326",200910050004,10.03846073
"26327",200910050006,10
"26328",200910050007,10.065647624
"26329",200910050009,10.004150898
"26330",200910050010,10
"26331",200910050012,9.501465022
"26332",200910050013,10
"26333",200910050014,12.501869158
"26334",200910050015,9.51273886
"26335",200910050016,9.0132272
"26336",200910050017,10.080095676
"26337",200910050018,9.5
"26338",200910050019,9
"26339",200910050020,9.50024417
"26340",200910060003,10.01273886
"26341",200910060004,9.51273886
"26342",200910060007,10.03084945
"26343",200910060010,10.019331462
"26344",200910060011,12.000747664
"26345",200910060012,12.501495328
"26346",200910060013,9.01273886
"26347",200910060014,10
"26348",200910060015,9.10801508
"26349",200910060016,10.122218964
"26350",200910060018,4.51273886
"26351",200910060020,7
"26352",200910060021,7.25477708
"26353",200910070004,10.001953364
"26354",200910070011,10.00048834
"26355",200910070013,9.51273886
"26356",200910070014,9.5
"26357",200910070015,10
"26358",200910070016,9.53158196
"26359",200910070017,10.038949072
"26360",200910070019,10.013959712
"26361",200910070020,9.013715542
"26362",200910070021,9.000732512
"26363",200910070022,7.013959712
"26364",200910080003,9
"26365",200910080004,10.00024417
"26366",200910080005,10.185871246
"26367",200910080007,10
"26368",200910080008,10.00024417
"26369",200910080009,10
"26370",200910080010,10
"26371",200910080012,10
"26372",200910080013,9.03821656
"26373",200910080014,4
"26374",200910080015,9.7165605
"26375",200910080018,9.039193242
"26376",200910080019,10
"26377",200910080020,10.040658264
"26378",200910080021,10.001465022
"26379",200910090005,12.501495328
"26380",200910090006,9.01298303
"26381",200910090007,13
"26382",200910090008,13
"26383",200910090009,13
"26384",200910090011,9.01273886
"26385",200910090012,9.5
"26386",200910090013,10.559448884
"26387",200910090014,9.500732512
"26388",200910090015,10.03821656
"26389",200910090019,7.10191082
"26390",200910100004,9.01298303
"26391",200910100006,4
"26392",200910100013,9.51273886
"26393",200910100014,13.1346981
"26394",200910100015,10.000732512
"26395",200910110002,10.001953364
"26396",200910110004,9.51273886
"26397",200910110005,10.00024417
"26398",200910110006,10.01273886
"26399",200910110007,10.01273886
"26400",200910110008,9.51273886
"26401",200910110010,9.01273886
"26402",200910110012,10.00024417
"26403",200910110013,10
"26404",200910110016,12.138855939
"26405",200910110017,9.526210212
"26406",200910110018,9.000732512
"26407",200910110019,10.014692224
"26408",200910120002,9.50024417
"26409",200910120006,9.01273886
"26410",200910120008,9.01273886
"26411",200910120012,9.0254777
"26412",200910120013,9.01273886
"26413",200910120015,9.5254777
"26414",200910120016,10
"26415",200910120017,10
"26416",200910120018,10
"26417",200910120019,10
"26418",200910120020,10
"26419",200910120021,10
"26420",200910120022,10
"26421",200910120023,9.013112692
"26422",200910120024,9.013112692
"26423",200910120025,4
"26424",200910120026,10.06369426
"26425",200910120027,10.001220852
"26426",200910120028,10.00024417
"26427",200910120030,10.00024417
"26428",200910120031,10.000976682
"26429",200910120032,9.0132272
"26430",200910120033,10
"26431",200910120034,10
"26432",200910120035,9
"26433",200910120036,4.000976682
"26434",200910120037,9.001220852
"26435",200910120038,4.02596604
"26436",200910120039,9.00048834
"26437",200910130001,10
"26438",200910130002,12.123600442
"26439",200910130003,9.00048834
"26440",200910130004,13
"26441",200910130005,13
"26442",200910130007,13
"26443",200910130008,13
"26444",200910130009,9.03821656
"26445",200910130010,4
"26446",200910130011,9.51273886
"26447",200910130013,10
"26448",200910130014,10
"26449",200910130015,10
"26450",200910130016,10
"26451",200910130017,10
"26452",200910130018,10
"26453",200910130019,10.000373832
"26454",200910130020,10
"26455",200910130021,10.002930046
"26456",200910130022,10
"26457",200910130023,10
"26458",200910130024,10
"26459",200910130025,4
"26460",200910130026,9.03821656
"26461",200910130027,10.0254777
"26462",200910130029,10.117091384
"26463",200910140002,10.0254777
"26464",200910140003,10.05095542
"26465",200910140004,9.509522646
"26466",200910140005,10.090637002
"26467",200910140006,10.00048834
"26468",200910140007,10.000732512
"26469",200910140008,12.060722238
"26470",200910140009,12
"26471",200910140010,9.013471372
"26472",200910140011,10.03846073
"26473",200910150001,9.01273886
"26474",200910150012,10.038949072
"26475",200910150013,4
"26476",200910150014,4
"26477",200910150015,4
"26478",200910150016,4
"26479",200910150017,10.015668906
"26480",200910150018,8.11464968
"26481",200910150019,13.139597062
"26482",200910150020,12.590881174
"26483",200910150021,10
"26484",200910150022,10
"26485",200910150023,10.000976682
"26486",200910150024,9.500732512
"26487",200910160002,10
"26488",200910160004,9.51273886
"26489",200910160007,9.000373832
"26490",200910160008,10.0254777
"26491",200910160011,10.00024417
"26492",200910160012,10.183917882
"26493",200910160013,4.5
"26494",200910160014,10
"26495",200910170003,10
"26496",200910170005,12.005607476
"26497",200910170006,10
"26498",200910170007,10.00024417
"26499",200910170008,10.00024417
"26500",200910170009,10
"26501",200910170010,10.00048834
"26502",200910170011,9.500732512
"26503",200910180002,10.000732512
"26504",200910180005,10
"26505",200910180006,4
"26506",200910180007,10.0254777
"26507",200910180008,10
"26508",200910180009,12.001710128
"26509",200910180010,10
"26510",200910180011,9.0132272
"26511",200910180012,9.95196414
"26512",200910180013,9.50048834
"26513",200910180015,10.027675234
"26514",200910180016,9.567356816
"26515",200910180017,10.041634946
"26516",200910180019,9.513471372
"26517",200910190003,10.038949072
"26518",200910190006,9.51298303
"26519",200910190009,10
"26520",200910190010,12.523218563
"26521",200910190011,12.52772069
"26522",200910190012,10.006592602
"26523",200910190015,12.013593924
"26524",200910190016,4.5
"26525",200910190017,10.01273886
"26526",200910190018,9.0132272
"26527",200910190019,10
"26528",200910190020,10.00048834
"26529",200910190021,10.014692224
"26530",200910190022,10.015180564
"26531",200910200002,10
"26532",200910200006,10.01273886
"26533",200910200008,4
"26534",200910200010,9.54334414
"26535",200910200011,9.00048834
"26536",200910200012,10.109968444
"26537",200910200015,9.039681582
"26538",200910200017,9.500732512
"26539",200910200018,10.00048834
"26540",200910200019,9.01273886
"26541",200910200020,9.50048834
"26542",200910210001,8.01273886
"26543",200910210002,10.001465022
"26544",200910210004,9
"26545",200910210008,9.538949072
"26546",200910210009,9.51273886
"26547",200910210011,9.5132272
"26548",200910210012,9.500732512
"26549",200910210013,9.51273886
"26550",200910210014,9.01298303
"26551",200910210015,12.00454175
"26552",200910210018,5.003662556
"26553",200910210019,9.01273886
"26554",200910210020,9.00024417
"26555",200910210021,10
"26556",200910210022,9.039681582
"26557",200910210023,10
"26558",200910210024,12.071544728
"26559",200910210025,10.028407746
"26560",200910210027,9.51298303
"26561",200910220001,9
"26562",200910220002,9.5
"26563",200910220003,9.001869158
"26564",200910220006,10.001709194
"26565",200910220010,10.01273886
"26566",200910220011,10.01298303
"26567",200910220012,10
"26568",200910220013,10.0254777
"26569",200910220014,9.58966032
"26570",200910220015,10.0132272
"26571",200910220016,9.51298303
"26572",200910220017,10
"26573",200910220018,5.00048834
"26574",200910230001,10.026210212
"26575",200910230004,10
"26576",200910230006,9.51273886
"26577",200910230007,10.0132272
"26578",200910230008,10.003662556
"26579",200910230009,12.026706596
"26580",200910230010,4.51273886
"26581",200910230011,9.513715542
"26582",200910230012,9.01273886
"26583",200910240004,10.01273886
"26584",200910240005,10.01273886
"26585",200910240006,9.51273886
"26586",200910240007,9
"26587",200910240008,10.00048834
"26588",200910240010,10.027675234
"26589",200910250001,18.056054216
"26590",200910250002,12.501121496
"26591",200910250003,10
"26592",200910250004,9.51298303
"26593",200910250005,18.068793076
"26594",200910250006,9.01273886
"26595",200910250007,9.01273886
